subject_id,naive_acc,naive_prec,naive_rec,naive_f1,masked_acc,masked_prec,masked_rec,masked_f1
0,0.853001908456653,0.5175911070364428,0.9023074617920288,0.6578305356297564,0.9272359290670779,0.7635672020287405,0.9023074617920288,0.827159928574699
1,0.8974728441587231,0.8733170919348634,0.6518950995405819,0.7465336767687839,0.9257368732297924,0.8566987416728349,0.8031922276197085,0.8290830945558738
2,0.9184560565639983,0.8016666666666666,0.812427771357454,0.8070113470793413,0.9169987995198079,0.8715430097272554,0.812427771357454,0.8409477800782149
3,0.8915717006984594,0.7845203757118556,0.9697399094939891,0.8673521535599665,0.9787383977288743,0.9817668564024249,0.9697399094939891,0.975716322494596
4,0.8397759439260735,0.6700275292498279,0.9461127308066084,0.7844883158742949,0.9150990180844382,0.8286237126563963,0.9461127308066084,0.8834792867189981
5,0.8110941287264756,0.4430698846925914,0.9687659487598245,0.6080466397591133,0.9879211455919779,0.9663985337542002,0.9687659487598245,0.9675807931491487
6,0.7968281384941509,0.4684235015439279,0.9674995631661716,0.6312309402342747,0.970708129513161,0.9068872328228647,0.9674995631661716,0.9362133829310563
7,0.8247551125622959,0.49248328435756566,0.9730730393806799,0.6539799236533296,0.9904641364842138,0.9804985585891131,0.9730730393806799,0.9767716867978714
8,0.8439076571692904,0.5370211226197477,0.9548049859268195,0.6874131542380733,0.9884416381653951,0.9918964076858814,0.9548049859268195,0.9729973366113502
9,0.7413213161412738,0.5032400207361327,0.9590022227710546,0.6600934976625584,0.9812214812214812,0.987789366573391,0.9590022227710546,0.9731829573934838
10,0.7891714520098442,0.5420727682211781,0.8988474663576074,0.6762910570681135,0.9662532279521089,0.9890888479523877,0.8988474663576074,0.9418114353179288
11,0.8478034184159223,0.9380232981434292,0.5232776564959131,0.6717940361740264,0.8968410852713178,0.9262827451829401,0.64830668990075,0.7627579444667291
12,0.8972253929229959,0.8309986443741527,0.8485212014949476,0.8396685158550784,0.9289541918755402,0.956965187073945,0.8485212014949476,0.8994864269992663
13,0.7607675175603906,0.7597586941092974,0.7099852616064849,0.734029179840768,0.8447330059843486,0.9885086954291284,0.7099852616064849,0.8264104818476186
14,0.7929001321133239,0.5176291214027063,0.9033259423503326,0.6581317394289407,0.963465081517016,0.9785036627837156,0.9033259423503326,0.9394131550123941
15,0.7137257507307999,0.48202788555835074,0.9355345911949685,0.636238286855953,0.9733971639801237,0.991318835496317,0.9355345911949685,0.9626192098092643
16,0.9022570329517542,0.9686843946815955,0.8185984624482555,0.8873397435897437,0.9590705323748641,0.9626252783964365,0.9321965356878075,0.9471665810648862
17,0.9180010963963184,0.7454300085879033,0.8879146573140435,0.8104575163398692,0.9577009429726089,0.9720044792833147,0.8879146573140435,0.9280586528180845
18,0.7997423874030335,0.6248462096596107,0.9105829349025377,0.7411273877008848,0.9625582544838299,0.9911925136365911,0.9105829349025377,0.9491793458727686
19,0.8228626320845341,0.46750640954185707,0.9344919786096256,0.6232260940634519,0.9814732440727726,0.9716205258890305,0.9344919786096256,0.9526946447839173
20,0.9651066296086516,0.9907146583202922,0.787657597876576,0.8775934568642854,0.9579156406386528,0.9907146583202922,0.787657597876576,0.8775934568642854
21,0.9323425645508757,0.9304770760317573,0.7946368578584082,0.8572087506589352,0.9642581543731531,0.9160984031074666,0.9196707105719237,0.9178810810810811
22,0.8120650986255679,0.4761049841839788,0.9317383302660197,0.6301912413715062,0.9813376971553915,0.9775320344040723,0.9317383302660197,0.9540860030837759
23,0.8998035948101416,0.732774730242932,0.8408383482050218,0.7830960510210655,0.9535242170924982,0.9789015944596553,0.8408383482050218,0.9046325581395348
24,0.8928305915095599,0.9549393414211439,0.5946654332408264,0.7329216152019002,0.918483634282146,0.9458977407847801,0.6968137523267273,0.8024714709034739
25,0.8437939021148954,0.5642186563685998,0.8343014669685931,0.6731808071178901,0.9597725065889859,0.9933184855233853,0.8343014669685931,0.9068921232876711
26,0.9627184244976948,0.9617043661230931,0.8509588530999814,0.9029485849755519,0.963187186676863,0.9857651245551602,0.8509588530999814,0.9134149387959032
27,0.737913307629396,0.47971523307977376,0.9474191063174114,0.6369286546678752,0.9705421804658446,0.9649828347229034,0.9474191063174114,0.9561203168278342
28,0.8628953206417995,0.9446011281224819,0.7580427870884302,0.8411013782175849,0.9272910495617919,0.9301261963242144,0.8758972722922316,0.9021975765044157
