subject_id,naive_acc,naive_prec,naive_rec,naive_f1,masked_acc,masked_prec,masked_rec,masked_f1
0,0.8504200586128297,0.5141779714971351,0.8703473431153113,0.6464503417277261,0.8820812215307628,0.6446245471848714,0.8703473431153113,0.7406701940035273
1,0.8632161638527539,0.6953930781572313,0.7265325670498084,0.7106218526759573,0.8775721496052802,0.6692987726375419,0.8989048991354467,0.7672931221096133
2,0.8519421622377188,0.6029366934254649,0.8735369893264631,0.7134397450927347,0.8620751663369898,0.6959300961764016,0.8735369893264631,0.7746842053725886
3,0.8020701456614588,0.6941625185855582,0.818413932395869,0.7511848755662044,0.8776824034334764,0.8945724163785562,0.818413932395869,0.8548001910523801
4,0.7598084453645275,0.5795517151390379,0.8076534529437912,0.6748489043454772,0.8342709379255326,0.7327687344185364,0.8076534529437912,0.7683909040232205
5,0.813551696211644,0.44539422802947043,0.9256408087302259,0.601407057271628,0.9700940488421718,0.9152655792555416,0.9256408087302259,0.9204239569313595
6,0.8893900764855854,0.6341301799276212,0.9065801938351672,0.7462659708475795,0.9531429125022202,0.8847877106891402,0.9065801938351672,0.895551396487187
7,0.975839822555064,0.9909780439121757,0.866457242582897,0.9245437616387338,0.9707369211659012,0.9909780439121757,0.866457242582897,0.9245437616387338
8,0.8506548220906158,0.5745450303313112,0.6582904497761144,0.6135733640639114,0.923989666798021,0.9904474610356964,0.6582904497761144,0.7909105508270435
9,0.7677549042482545,0.5414375209220028,0.7716213453281537,0.6363534172661871,0.8985102194570685,0.9320819955544579,0.7716213453281537,0.8442953020134228
10,0.7105570807445257,0.43416285088592477,0.5822298163178129,0.4974112172980863,0.8621491905962743,0.9438241149484983,0.5822298163178129,0.7201875763680196
11,0.7808426033120249,0.8589388696655132,0.3150169204737733,0.46097183534509434,0.8221695221501629,0.8318669232884245,0.3817424768153429,0.5233297297297298
12,0.7725583379028819,0.7202465623518255,0.4656473924205847,0.5656170727733948,0.7837273891583083,0.9181021456633424,0.4656473924205847,0.6179035415554368
13,0.7203560272155419,0.6979264701417772,0.7042335498100722,0.7010658249851334,0.8023651074831235,0.8938875495761723,0.7042335498100722,0.7878071347794798
14,0.645816789851974,0.375943538647343,0.9205249052767767,0.5338585631213656,0.911487813330253,0.8187571921749137,0.9205249052767767,0.8666637664767042
15,0.8201658986175115,0.6318046849224679,0.7896907216494845,0.7019794721407625,0.9051903983913535,0.9416489100147517,0.7896907216494845,0.8590011961722488
16,0.8002623051998149,0.8726175349428208,0.6746070726915521,0.7609418282548476,0.8773905746212624,0.8595118533224337,0.8239113399753722,0.8413351623228166
17,0.6496459008522386,0.3536875858909757,0.9408969047038752,0.5141163936609402,0.907493926368903,0.7950777468849758,0.9408969047038752,0.8618630351063236
18,0.8133624169970716,0.6579520047697123,0.8461508971016716,0.7402773818108639,0.9265535892762655,0.9573194534808067,0.8461508971016716,0.8983088788945645
19,0.7529264639590513,0.37216961712638946,0.8385121973842872,0.5155256479712583,0.9570617918337924,0.9395136146331324,0.8385121973842872,0.8861441944812039
20,0.8042319336580229,0.44163820170444745,0.8849557522123894,0.5892236518056483,0.9636488703105984,0.9219245174301354,0.8849557522123894,0.9030619444052491
21,0.8857577372518946,0.8996130539534205,0.6243413052290231,0.7371160230909581,0.9145593929797607,0.877144388849178,0.7066657068816585,0.782730027108914
22,0.9180064886090195,0.7811034174670538,0.7285416666666666,0.7539075132046998,0.9303561858134044,0.9210711150131694,0.7285416666666666,0.8135711516091508
23,0.8648668739856034,0.7085056876938987,0.631487988939455,0.6677834973043769,0.89457549306835,0.9494197124545297,0.631487988939455,0.7584846912298909
24,0.8843749008156917,0.9540531670495569,0.5595047154680182,0.7053542542866386,0.9196761063479691,0.9481225296442688,0.6999817618092286,0.8053719441821424
25,0.7779779684857681,0.45638636687740647,0.786129534103005,0.5775037593984963,0.9402304599580632,0.9509706814580031,0.786129534103005,0.8607288538258103
26,0.9111384887541066,0.8421691245099869,0.696326593610125,0.7623352483947279,0.9136854763125785,0.9051058280670077,0.696326593610125,0.7871069045230514
27,0.8162511182854253,0.5787924177470172,0.896551724137931,0.7034526051475204,0.929196111878266,0.8944763729246488,0.896551724137931,0.8955128461261836
28,0.7808380919668542,0.858044915708584,0.6479532163742691,0.7383448240510547,0.854701939677059,0.8307408196604873,0.7778664538441075,0.8034346556757687
29,0.7649492029976289,0.7103291283315945,0.8356393662128989,0.7679056652140477,0.8816819503466786,0.9413416013742825,0.8356393662128989,0.8853466790140483
30,0.7442378102872627,0.43360111484547914,0.838471902988032,0.5716061056328515,0.9260632928060396,0.8882451721242653,0.838471902988032,0.8626411709544584
31,0.7946154520740156,0.8792960662525879,0.6257858546168958,0.7311908177905309,0.8549277135509001,0.8599118942731278,0.7255524768534163,0.787039073381717
32,0.8064853185988028,0.6968531248029262,0.9439200444197668,0.8017849692528162,0.9287838116869709,0.9118666446608351,0.9439200444197668,0.9276165292031312
33,0.7439950217797138,0.3712061612355596,0.7293361535958347,0.49200120736492614,0.9298138806749,0.9268065750025846,0.7293361535958347,0.8162986569542454
34,0.7792574375026201,0.4164654324300152,0.7721581958378244,0.5410917119367864,0.9369247956306633,0.9200750839754989,0.7721581958378244,0.8396519857548573
35,0.9155714854639586,0.7859259967492112,0.6334283732757956,0.701484895033282,0.9205314505024463,0.9248424842484249,0.6334283732757956,0.7518865767207866
