subject_id,naive_acc,naive_prec,naive_rec,naive_f1,masked_acc,masked_prec,masked_rec,masked_f1
0,0.57754660785148,0.08934707903780069,0.1842848441220444,0.12034642992749563,0.6011801049694819,0.12845948971320492,0.1842848441220444,0.15138971023063275
1,0.7499415693848179,0.45986177565124936,0.5097230406599882,0.4835103409726104,0.7363922083304552,0.42368750411698836,0.49675625579240035,0.45732162536883647
2,0.6234352512398919,0.23888619070746317,0.36452569169960475,0.28862591687041567,0.597578679594582,0.2983300311350127,0.36452569169960475,0.32812256787707633
3,0.5943572097682227,0.4617754371471844,0.6828268946913014,0.5509558717838149,0.5856691206863808,0.521435789800995,0.6828268946913014,0.5913168044077134
4,0.6704827941702209,0.47913851206870006,0.7530313214141686,0.5856437920796219,0.6889312627197888,0.5309259785802294,0.7530313214141686,0.6227682045580879
5,0.5898136880174143,0.08871627146361406,0.184075100378895,0.11972854173946629,0.6440481582523147,0.14389920424403183,0.184075100378895,0.16152643723792273
6,0.5179816609720382,0.12681035221527123,0.2892537751062894,0.17632076736323152,0.554739573799089,0.18087089381207028,0.2892537751062894,0.22256900052643452
7,0.509353261517669,0.08652655049962837,0.1934724402178931,0.11957545151074213,0.5395321062921976,0.1213762344695763,0.1934724402178931,0.1491697958747842
8,0.5201903477939879,0.10242709071010107,0.2099129211012402,0.13767541139651268,0.5489879487603466,0.14386472556288996,0.2099129211012402,0.17072341947599035
9,0.42846545019443616,0.2041936521060126,0.4040261746796328,0.27128211387075124,0.5082033590852404,0.34011705749588766,0.4040261746796328,0.3693272685733275
10,0.4711759915231231,0.19279842847061965,0.35881872715010826,0.2508250006203012,0.5353252918034919,0.28948197359754874,0.35881872715010826,0.32044251434367765
11,0.6396734981502143,0.3625486309917052,0.27855168913202866,0.31504752184729223,0.6743358072496505,0.36099709252608175,0.35512092534174555,0.3580349002395946
12,0.6402186893263037,0.45008500375597993,0.580253835567562,0.5069469184182401,0.6236921422949183,0.5003846069317158,0.580253835567562,0.5373676819410189
13,0.5443082511577486,0.5085569341727278,0.6786566342448156,0.5814211468751365,0.5719998723689389,0.5761720102485978,0.6786566342448156,0.6232292495669679
14,0.42066540878795694,0.16873876572798083,0.41874728951118273,0.24054664839760131,0.5408033337191804,0.3191368808725624,0.41874728951118273,0.3622186495176849
15,0.3656606370428628,0.19944234538217526,0.4513695184965019,0.27664583391721087,0.4568922137609447,0.3262924765304773,0.4513695184965019,0.3787724717484316
16,0.6230262819523736,0.6033297346440138,0.5803454306952339,0.591614430979245,0.628328369651756,0.5244712373556759,0.5779103805449223,0.5498955487706895
17,0.4098140264396146,0.15038688861605232,0.4252038427383547,0.22218941151655766,0.5326995533597825,0.3121185185185185,0.4252038427383547,0.35998906431549454
18,0.3982276711470326,0.23812829564421073,0.408741728570342,0.30093517256827135,0.4392451056244919,0.32206640297255185,0.408741728570342,0.3602641311270265
19,0.4962677162301026,0.06150861857290183,0.15419180105872216,0.08793793442392756,0.5624585044384882,0.10287051866453123,0.15419180105872216,0.12340813360593146
20,0.5827812148070145,0.15187186793750615,0.35738068812430634,0.21315974568674234,0.6208919464092242,0.20959561715169103,0.35738068812430634,0.2642277117702368
21,0.7438972608081525,0.5019155590304926,0.4329893430460003,0.4649116454229432,0.7682431232435933,0.4666329370098659,0.4420321111909897,0.45399950775289194
22,0.5708915616495207,0.10111772173956336,0.1870251853216078,0.13126514784294716,0.6193512239417299,0.15738695803789376,0.1870251853216078,0.17093081972731863
23,0.6412128620869091,0.24424991921981024,0.31950048030739675,0.27685290004661384,0.596052671287308,0.2703098078736062,0.31950048030739675,0.29285387243334626
24,0.7004475195988193,0.36354498240911376,0.27788449225252915,0.31499491943678326,0.6466823651781973,0.2162066774899414,0.18658625730994152,0.20030736029820487
25,0.6335647831080298,0.18113999300617786,0.25385243670024504,0.211418983266065,0.6606929816684413,0.2677925211097708,0.25385243670024504,0.26063621624643596
26,0.69810883666077,0.28404596845484575,0.3149017382782277,0.298679060665362,0.6859893703524753,0.31357542760285584,0.3149017382782277,0.31423718344657203
27,0.42649137137448623,0.20380289855072464,0.47035213528845127,0.28438303861772174,0.529219837587007,0.3534829472329472,0.47035213528845127,0.4036280137772675
28,0.6147923404986118,0.6105270344074276,0.5356372783900335,0.570635528330781,0.6089904400298325,0.4875595077696937,0.4821888602647242,0.4848593121929433
29,0.6080490140650059,0.5572680673886041,0.7861885134634845,0.6522246565244989,0.6689756876327574,0.6683872592219564,0.7861885134634845,0.7225177204423022
30,0.48352652745220326,0.1596335434288526,0.358994625355675,0.22099680490455265,0.5398320554947061,0.26045569233121796,0.358994625355675,0.30188762850053175
31,0.5561401970241749,0.5067659246763725,0.44958844389498,0.47646795159121474,0.5728956873449957,0.43100093070479734,0.45486204125368335,0.4426101312016682
32,0.6177640822205693,0.5270864961469723,0.7793373870546115,0.6288590065458379,0.6793041804180419,0.6381127422469348,0.7793373870546115,0.701689755298873
